audio_filepath,tempo,genre,duration
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00011-2.wav,75.67,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00012-1.wav,89.4,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00012-2.wav,89.4,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00013-1.wav,125.9,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00013-2.wav,125.9,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00014-1.wav,145.25,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00014-2.wav,145.25,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00015-1.wav,78.38,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00015-2.wav,78.38,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00016-1.wav,99.4,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00016-2.wav,99.4,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00017-1.wav,175.06,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00017-2.wav,175.06,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00018-1.wav,79.2,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00018-2.wav,79.2,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00019-1.wav,94.84,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00019-2.wav,94.84,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00020-1.wav,140.44,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00020-2.wav,140.44,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00021-1.wav,269.96,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00021-2.wav,269.96,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00022-1.wav,102.29,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00022-2.wav,102.29,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00023-1.wav,92.66,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00023-2.wav,92.66,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00024-1.wav,151.56,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00024-2.wav,151.56,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00025-1.wav,131.99,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00025-2.wav,131.99,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00026-1.wav,152.3,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00026-2.wav,152.3,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00027-1.wav,72.31,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00027-2.wav,72.31,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00028-1.wav,81.48,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00028-2.wav,81.48,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00029-1.wav,68.88,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00029-2.wav,68.88,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00030-1.wav,119.58,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00030-2.wav,119.58,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00031-1.wav,112.62,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00031-2.wav,112.62,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00032-1.wav,58.41,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00032-2.wav,58.41,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00033-1.wav,106.31,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00033-2.wav,106.31,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00034-1.wav,63.25,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00034-2.wav,63.25,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00035-1.wav,150.88,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00035-2.wav,150.88,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00036-1.wav,52.2,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00036-2.wav,52.2,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00037-1.wav,129.4,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00037-2.wav,129.4,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00038-1.wav,73.55,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00038-2.wav,73.55,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00039-1.wav,65.67,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00039-2.wav,65.67,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00040-1.wav,94.72,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00040-2.wav,94.72,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00041-1.wav,54.87,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00041-2.wav,54.87,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00042-1.wav,97.36,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00042-2.wav,97.36,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00043-1.wav,124.92,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00043-2.wav,124.92,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00044-1.wav,81.81,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00044-2.wav,81.81,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00045-1.wav,95.33,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00045-2.wav,95.33,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00046-1.wav,128.71,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00046-2.wav,128.71,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00047-1.wav,49.81,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00047-2.wav,49.81,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00048-1.wav,89.1,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00048-2.wav,89.1,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00049-1.wav,75.88,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00050-1.wav,63.71,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00050-2.wav,63.71,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00051-1.wav,119.55,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00052-1.wav,157.4,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00052-2.wav,157.4,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00053-1.wav,214.23,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00053-2.wav,214.23,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00054-1.wav,87.37,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00054-2.wav,87.37,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00055-1.wav,55.43,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00055-2.wav,55.43,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00056-1.wav,112.91,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00056-2.wav,112.91,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00057-1.wav,105.64,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00057-2.wav,105.64,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00058-1.wav,66.95,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00058-2.wav,66.95,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00059-1.wav,115.95,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00059-2.wav,115.95,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00060-1.wav,120.51,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00060-2.wav,120.51,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00061-1.wav,153.49,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00061-2.wav,153.49,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00062-1.wav,93.02,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00062-2.wav,93.02,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00063-1.wav,93.59,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00063-2.wav,93.59,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00064-1.wav,92.12,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00064-2.wav,92.12,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00065-1.wav,83.17,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00065-2.wav,83.17,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00066-1.wav,127.52,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00066-2.wav,127.52,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00067-1.wav,124.09,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00067-2.wav,124.09,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00068-1.wav,165.8,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00068-2.wav,165.8,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00069-1.wav,68.53,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00069-2.wav,68.53,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00070-1.wav,159.76,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00070-2.wav,159.76,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00071-1.wav,140.57,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00071-2.wav,140.57,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00072-1.wav,117.3,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00072-2.wav,117.3,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00073-1.wav,129.0,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00073-2.wav,129.0,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00074-1.wav,160.78,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00074-2.wav,160.78,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00075-1.wav,110.38,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00075-2.wav,110.38,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00076-1.wav,171.9,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00076-2.wav,171.9,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00077-1.wav,95.36,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00077-2.wav,95.36,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00078-1.wav,65.46,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00078-2.wav,65.46,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00079-1.wav,99.71,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00079-2.wav,99.71,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00080-1.wav,52.62,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00080-2.wav,52.62,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00081-1.wav,145.08,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00081-2.wav,145.08,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00082-1.wav,111.85,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00082-2.wav,111.85,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00083-1.wav,81.02,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00083-2.wav,81.02,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00084-1.wav,107.98,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00084-2.wav,107.98,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00085-1.wav,108.08,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00085-2.wav,108.08,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00086-1.wav,100.45,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00086-2.wav,100.45,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00087-1.wav,60.75,classical,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\GTZAN\songs\classical\classical.00087-2.wav,60.75,classical,<function duration at 0x00000276FCAF1F70>
